trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
3全日（冬）_14時26分_系統40122,15:57:00,15:57:00,151_02,73,馬門温泉,0,0
3全日（冬）_14時26分_系統40122,15:58:00,15:58:00,150_02,74,馬門温泉,0,0
3全日（冬）_14時26分_系統40122,15:59:00,15:59:00,149_02,75,馬門温泉,0,0
3全日（冬）_14時26分_系統40122,16:00:00,16:00:00,148_01,76,馬門温泉,0,0
3全日（冬）_14時26分_系統40122,16:01:00,16:01:00,147_02,77,馬門温泉,0,0
3全日（冬）_14時26分_系統40122,16:02:00,16:02:00,146_02,78,馬門温泉,0,0
3全日（冬）_14時26分_系統40122,16:03:00,16:03:00,145_02,79,馬門温泉,0,0
3全日（冬）_14時26分_系統40122,16:04:00,16:04:00,144_02,80,馬門温泉,0,0
3全日（冬）_14時26分_系統40122,16:05:00,16:05:00,143_02,81,馬門温泉,0,0
3全日（冬）_14時26分_系統40122,16:06:00,16:06:00,142_02,82,馬門温泉,0,0
3全日（冬）_14時26分_系統40122,16:07:00,16:07:00,141_02,83,馬門温泉,0,0
3全日（冬）_14時26分_系統40122,16:08:00,16:08:00,140_02,84,馬門温泉,0,0
3全日（冬）_14時26分_系統40122,16:10:00,16:10:00,139_02,85,馬門温泉,0,0
3全日（冬）_14時26分_系統40122,16:12:00,16:12:00,138_01,86,馬門温泉,1,0
3全日（冬）_14時38分_系統40222,14:38:00,14:38:00,138_01,1,三本木営業所,0,1
3全日（冬）_14時38分_系統40222,14:40:00,14:40:00,139_01,2,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:42:00,14:42:00,140_01,3,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:43:00,14:43:00,141_01,4,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:44:00,14:44:00,142_01,5,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:45:00,14:45:00,143_01,6,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:46:00,14:46:00,144_01,7,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:47:00,14:47:00,145_01,8,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:48:00,14:48:00,146_01,9,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:49:00,14:49:00,147_01,10,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:50:00,14:50:00,148_01,11,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:51:00,14:51:00,149_01,12,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:52:00,14:52:00,150_01,13,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:53:00,14:53:00,151_01,14,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:54:00,14:54:00,152_01,15,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:55:00,14:55:00,153_01,16,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:57:00,14:57:00,154_01,17,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,14:58:00,14:58:00,155_01,18,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:00:00,15:00:00,156_01,19,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:02:00,15:02:00,157_01,20,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:03:00,15:03:00,158_01,21,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:05:00,15:05:00,159_01,22,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:06:00,15:06:00,160_01,23,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:08:00,15:08:00,161_01,24,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:11:00,15:11:00,162_01,25,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:12:00,15:12:00,163_02,26,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:13:00,15:13:00,164_01,27,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:14:00,15:14:00,165_02,28,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:17:00,15:17:00,166_01,29,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:18:00,15:18:00,167_01,30,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:19:00,15:19:00,168_01,31,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:20:00,15:20:00,169_01,32,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:21:00,15:21:00,170_01,33,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:22:00,15:22:00,171_01,34,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:23:00,15:23:00,172_01,35,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:24:00,15:24:00,173_01,36,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:26:00,15:26:00,174_01,37,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:27:00,15:27:00,175_01,38,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:29:00,15:29:00,176_01,39,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:32:00,15:32:00,178_01,40,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:33:00,15:33:00,179_01,41,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:35:00,15:35:00,180_01,42,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:36:00,15:36:00,181_01,43,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:37:00,15:37:00,182_01,44,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:38:00,15:38:00,183_01,45,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:39:00,15:39:00,184_01,46,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:39:00,15:39:00,185_01,47,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:40:00,15:40:00,338_02,48,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:40:00,15:40:00,181_03,49,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:41:00,15:41:00,230_01,50,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:43:00,15:43:00,188_01,51,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:45:00,15:45:00,189_01,52,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:46:00,15:46:00,190_01,53,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:49:00,15:49:00,191_01,54,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:50:00,15:50:00,192_01,55,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:51:00,15:51:00,193_01,56,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:52:00,15:52:00,194_01,57,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:53:00,15:53:00,195_01,58,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:54:00,15:54:00,196_01,59,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:55:00,15:55:00,197_01,60,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:56:00,15:56:00,198_01,61,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,15:58:00,15:58:00,1_01,62,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:01:00,16:01:00,1_02,63,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:02:00,16:02:00,2_01,64,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:03:00,16:03:00,3_01,65,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:04:00,16:04:00,4_01,66,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:05:00,16:05:00,5_01,67,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:06:00,16:06:00,6_01,68,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:07:00,16:07:00,7_01,69,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:08:00,16:08:00,120_02,70,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:08:00,16:08:00,119_02,71,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:09:00,16:09:00,118_02,72,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:10:00,16:10:00,202_01,73,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:11:00,16:11:00,203_01,74,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:12:00,16:12:00,204_01,75,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:13:00,16:13:00,9_03,76,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:14:00,16:14:00,10_01,77,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:15:00,16:15:00,11_01,78,三本木営業所,0,0
3全日（冬）_14時38分_系統40222,16:16:00,16:16:00,12_03,79,三本木営業所,1,0
3全日（冬）_16時26分_系統40122,16:26:00,16:26:00,12_02,1,馬門温泉,0,1
3全日（冬）_16時26分_系統40122,16:27:00,16:27:00,11_02,2,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:28:00,16:28:00,10_02,3,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:29:00,16:29:00,9_02,4,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:30:00,16:30:00,204_02,5,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:31:00,16:31:00,203_02,6,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:32:00,16:32:00,202_02,7,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:33:00,16:33:00,118_01,8,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:34:00,16:34:00,119_01,9,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:34:00,16:34:00,120_01,10,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:35:00,16:35:00,7_02,11,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:36:00,16:36:00,6_02,12,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:37:00,16:37:00,5_02,13,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:40:00,16:40:00,199_01,14,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:41:00,16:41:00,200_01,15,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:42:00,16:42:00,201_01,16,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:43:00,16:43:00,200_02,17,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:44:00,16:44:00,199_02,18,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:45:00,16:45:00,4_02,19,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:46:00,16:46:00,3_02,20,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:47:00,16:47:00,2_02,21,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:48:00,16:48:00,1_01,22,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:51:00,16:51:00,1_02,23,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:52:00,16:52:00,231_01,24,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:53:00,16:53:00,198_02,25,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:54:00,16:54:00,197_02,26,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:55:00,16:55:00,196_02,27,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:56:00,16:56:00,195_02,28,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:57:00,16:57:00,194_02,29,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:58:00,16:58:00,193_02,30,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,16:59:00,16:59:00,192_02,31,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:00:00,17:00:00,191_02,32,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:03:00,17:03:00,190_02,33,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:04:00,17:04:00,189_02,34,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:06:00,17:06:00,188_02,35,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:08:00,17:08:00,230_02,36,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:09:00,17:09:00,181_04,37,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:09:00,17:09:00,338_01,38,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:10:00,17:10:00,185_02,39,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:10:00,17:10:00,184_02,40,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:11:00,17:11:00,183_02,41,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:12:00,17:12:00,182_02,42,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:13:00,17:13:00,181_02,43,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:14:00,17:14:00,180_02,44,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:16:00,17:16:00,179_02,45,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:17:00,17:17:00,178_02,46,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:18:00,17:18:00,175_02,47,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:20:00,17:20:00,176_02,48,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:21:00,17:21:00,177_01,49,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:23:00,17:23:00,174_02,50,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:25:00,17:25:00,173_02,51,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:26:00,17:26:00,172_02,52,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:27:00,17:27:00,171_02,53,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:28:00,17:28:00,170_02,54,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:29:00,17:29:00,169_02,55,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:30:00,17:30:00,168_02,56,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:31:00,17:31:00,167_02,57,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:32:00,17:32:00,166_02,58,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:35:00,17:35:00,165_02,59,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:36:00,17:36:00,164_02,60,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:37:00,17:37:00,163_02,61,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:38:00,17:38:00,162_02,62,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:42:00,17:42:00,161_01,63,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:43:00,17:43:00,160_02,64,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:44:00,17:44:00,159_02,65,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:46:00,17:46:00,158_02,66,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:47:00,17:47:00,157_02,67,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:49:00,17:50:00,156_01,68,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:52:00,17:52:00,155_02,69,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:53:00,17:53:00,154_02,70,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:55:00,17:55:00,153_02,71,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:56:00,17:56:00,152_02,72,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:57:00,17:57:00,151_02,73,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:58:00,17:58:00,150_02,74,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,17:59:00,17:59:00,149_02,75,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,18:00:00,18:00:00,148_01,76,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,18:01:00,18:01:00,147_02,77,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,18:02:00,18:02:00,146_02,78,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,18:03:00,18:03:00,145_02,79,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,18:04:00,18:04:00,144_02,80,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,18:05:00,18:05:00,143_02,81,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,18:06:00,18:06:00,142_02,82,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,18:07:00,18:07:00,141_02,83,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,18:08:00,18:08:00,140_02,84,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,18:10:00,18:10:00,139_02,85,馬門温泉,0,0
3全日（冬）_16時26分_系統40122,18:12:00,18:12:00,138_01,86,馬門温泉,1,0
3全日（冬）_17時18分_系統40222,17:18:00,17:18:00,138_01,1,三本木営業所,0,1
3全日（冬）_17時18分_系統40222,17:20:00,17:20:00,139_01,2,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:22:00,17:22:00,140_01,3,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:23:00,17:23:00,141_01,4,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:24:00,17:24:00,142_01,5,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:25:00,17:25:00,143_01,6,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:26:00,17:26:00,144_01,7,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:27:00,17:27:00,145_01,8,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:28:00,17:28:00,146_01,9,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:29:00,17:29:00,147_01,10,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:30:00,17:30:00,148_01,11,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:31:00,17:31:00,149_01,12,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:32:00,17:32:00,150_01,13,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:33:00,17:33:00,151_01,14,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:34:00,17:34:00,152_01,15,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:35:00,17:35:00,153_01,16,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:37:00,17:37:00,154_01,17,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:38:00,17:38:00,155_01,18,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:40:00,17:40:00,156_01,19,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:42:00,17:42:00,157_01,20,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:43:00,17:43:00,158_01,21,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:45:00,17:45:00,159_01,22,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:46:00,17:46:00,160_01,23,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:48:00,17:48:00,161_01,24,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:51:00,17:51:00,162_01,25,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:52:00,17:52:00,163_02,26,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:53:00,17:53:00,164_01,27,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:54:00,17:54:00,165_02,28,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:57:00,17:57:00,166_01,29,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:58:00,17:58:00,167_01,30,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,17:59:00,17:59:00,168_01,31,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,18:00:00,18:00:00,169_01,32,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,18:01:00,18:01:00,170_01,33,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,18:02:00,18:02:00,171_01,34,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,18:03:00,18:03:00,172_01,35,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,18:04:00,18:04:00,173_01,36,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,18:06:00,18:06:00,174_01,37,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,18:07:00,18:07:00,175_01,38,三本木営業所,0,0
3全日（冬）_17時18分_系統40222,18:09:00,18:09:00,176_01,39,三本木営業所,0,0
